ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-06-03,22064.697665899886,17861.625618591042,49138.80461107125,22064.697665899886,22064.697665899886,11937.40700990766,11937.40700990766,11937.40700990766,11937.40700990766,11937.40700990766,11937.40700990766,0.0,0.0,0.0,34002.104675807546
2010-06-04,22084.29145545958,7310.7575094524445,38858.82485141657,22084.29145545958,22084.29145545958,1156.184180527888,1156.184180527888,1156.184180527888,1156.184180527888,1156.184180527888,1156.184180527888,0.0,0.0,0.0,23240.47563598747
2010-06-05,22103.88524501927,-15619.054732351113,15746.268910875935,22103.88524501927,22103.88524501927,-22522.744569816845,-22522.744569816845,-22522.744569816845,-22522.744569816845,-22522.744569816845,-22522.744569816845,0.0,0.0,0.0,-418.8593247975732
2010-06-06,22123.479034578962,-1541.2057636455738,31842.23110464606,22123.479034578962,22123.479034578962,-6070.420039111412,-6070.420039111412,-6070.420039111412,-6070.420039111412,-6070.420039111412,-6070.420039111412,0.0,0.0,0.0,16053.05899546755
2010-06-07,22143.072824138657,10203.570682191987,41682.88783043737,22143.072824138657,22143.072824138657,2735.197264715744,2735.197264715744,2735.197264715744,2735.197264715744,2735.197264715744,2735.197264715744,0.0,0.0,0.0,24878.270088854402
2010-06-08,22162.666613698348,14353.227515080454,45926.549864765606,22162.666613698348,22162.666613698348,8061.494245078778,8061.494245078778,8061.494245078778,8061.494245078778,8061.494245078778,8061.494245078778,0.0,0.0,0.0,30224.160858777126
2010-06-09,22182.260403258042,11684.233469180712,42967.728444473934,22182.260403258042,22182.260403258042,4702.881908665691,4702.881908665691,4702.881908665691,4702.881908665691,4702.881908665691,4702.881908665691,0.0,0.0,0.0,26885.142311923733
2010-06-10,22201.854192817733,18735.208811229113,50584.84478352648,22201.854192817733,22201.854192817733,11937.407009871902,11937.407009871902,11937.407009871902,11937.407009871902,11937.407009871902,11937.407009871902,0.0,0.0,0.0,34139.26120268964
2010-06-11,22221.447982377424,7626.564021517398,39202.38370071304,22221.447982377424,22221.447982377424,1156.1841806337459,1156.1841806337459,1156.1841806337459,1156.1841806337459,1156.1841806337459,1156.1841806337459,0.0,0.0,0.0,23377.63216301117
2010-06-12,22241.041771937118,-15038.939282183252,15367.585211038544,22241.041771937118,22241.041771937118,-22522.744569796952,-22522.744569796952,-22522.744569796952,-22522.744569796952,-22522.744569796952,-22522.744569796952,0.0,0.0,0.0,-281.7027978598344
2010-06-13,22260.635561496805,381.86674641963396,30866.943600542018,22260.635561496805,22260.635561496805,-6070.4200390959995,-6070.4200390959995,-6070.4200390959995,-6070.4200390959995,-6070.4200390959995,-6070.4200390959995,0.0,0.0,0.0,16190.215522400806
2010-06-14,22280.2293510565,9653.627198460275,40764.52829147446,22280.2293510565,22280.2293510565,2735.1972647138277,2735.1972647138277,2735.1972647138277,2735.1972647138277,2735.1972647138277,2735.1972647138277,0.0,0.0,0.0,25015.426615770328
2010-06-15,22299.823140616194,14187.323662979145,46025.928947096814,22299.823140616194,22299.823140616194,8061.494245090939,8061.494245090939,8061.494245090939,8061.494245090939,8061.494245090939,8061.494245090939,0.0,0.0,0.0,30361.317385707134
2010-06-16,22319.416930175885,11204.586585000325,44328.55758116085,22319.416930175885,22319.416930175885,4702.881908677376,4702.881908677376,4702.881908677376,4702.881908677376,4702.881908677376,4702.881908677376,0.0,0.0,0.0,27022.29883885326
2010-06-17,22339.010719735576,19801.316338155193,50804.94397031518,22339.010719735576,22339.010719735576,11937.40700989504,11937.40700989504,11937.40700989504,11937.40700989504,11937.40700989504,11937.40700989504,0.0,0.0,0.0,34276.417729630615
2010-06-18,22358.60450929527,8879.192797825219,39629.70842004025,22358.60450929527,22358.60450929527,1156.1841805980757,1156.1841805980757,1156.1841805980757,1156.1841805980757,1156.1841805980757,1156.1841805980757,0.0,0.0,0.0,23514.788689893347
2010-06-19,22378.19829885496,-15711.096277700592,14901.219553560615,22378.19829885496,22378.19829885496,-22522.744569805054,-22522.744569805054,-22522.744569805054,-22522.744569805054,-22522.744569805054,-22522.744569805054,0.0,0.0,0.0,-144.54627095009346
2010-06-20,22397.79208841465,1218.0512804647428,31600.1035628601,22397.79208841465,22397.79208841465,-6070.42003908059,-6070.42003908059,-6070.42003908059,-6070.42003908059,-6070.42003908059,-6070.42003908059,0.0,0.0,0.0,16327.372049334062
2010-06-21,22417.385877974342,10123.878916609034,40305.92681427372,22417.385877974342,22417.385877974342,2735.1972647312145,2735.1972647312145,2735.1972647312145,2735.1972647312145,2735.1972647312145,2735.1972647312145,0.0,0.0,0.0,25152.583142705556
2010-06-22,22436.979667534037,14594.429007555034,47226.52951653766,22436.979667534037,22436.979667534037,8061.494245072212,8061.494245072212,8061.494245072212,8061.494245072212,8061.494245072212,8061.494245072212,0.0,0.0,0.0,30498.47391260625
2010-06-23,22456.573457093727,10513.897433970733,43664.3705719344,22456.573457093727,22456.573457093727,4702.881908646705,4702.881908646705,4702.881908646705,4702.881908646705,4702.881908646705,4702.881908646705,0.0,0.0,0.0,27159.455365740432
2010-06-24,22476.167247154182,18429.838676122334,49741.1839407643,22476.167247154182,22476.167247154182,11937.407009887947,11937.407009887947,11937.407009887947,11937.407009887947,11937.407009887947,11937.407009887947,0.0,0.0,0.0,34413.57425704213
2010-06-25,22495.76103721464,7684.0405920659705,40046.51500239796,22495.76103721464,22495.76103721464,1156.184180586775,1156.184180586775,1156.184180586775,1156.184180586775,1156.184180586775,1156.184180586775,0.0,0.0,0.0,23651.945217801414
2010-06-26,22515.3548272751,-16612.25086763712,15955.365245754387,22515.3548272751,22515.3548272751,-22522.744569797906,-22522.744569797906,-22522.744569797906,-22522.744569797906,-22522.744569797906,-22522.744569797906,0.0,0.0,0.0,-7.389742522806046
2010-06-27,22534.948617335554,1087.3807952364477,32481.419644344365,22534.948617335554,22534.948617335554,-6070.42003906518,-6070.42003906518,-6070.42003906518,-6070.42003906518,-6070.42003906518,-6070.42003906518,0.0,0.0,0.0,16464.528578270372
2010-06-28,22554.542407396013,9574.89473031841,41275.61384919303,22554.542407396013,22554.542407396013,2735.1972647181033,2735.1972647181033,2735.1972647181033,2735.1972647181033,2735.1972647181033,2735.1972647181033,0.0,0.0,0.0,25289.739672114116
2010-06-29,22574.13619745647,14064.875906019306,46404.856783187424,22574.13619745647,22574.13619745647,8061.494245084374,8061.494245084374,8061.494245084374,8061.494245084374,8061.494245084374,8061.494245084374,0.0,0.0,0.0,30635.630442540845
2010-06-30,22593.729987516926,12051.252814163274,42666.59109101384,22593.729987516926,22593.729987516926,4702.88190865839,4702.88190865839,4702.88190865839,4702.88190865839,4702.88190865839,4702.88190865839,0.0,0.0,0.0,27296.611896175316
2010-07-01,22613.323777577385,18776.256709440062,50704.533726130125,22613.323777577385,22613.323777577385,11937.40700988085,11937.40700988085,11937.40700988085,11937.40700988085,11937.40700988085,11937.40700988085,0.0,0.0,0.0,34550.73078745823
2010-07-02,22632.917567637844,8085.01655198631,39781.55874907503,22632.917567637844,22632.917567637844,1156.184180575474,1156.184180575474,1156.184180575474,1156.184180575474,1156.184180575474,1156.184180575474,0.0,0.0,0.0,23789.101748213317
2010-07-03,22652.5113576983,-15455.333364143693,15373.045801327347,22652.5113576983,22652.5113576983,-22522.744569808507,-22522.744569808507,-22522.744569808507,-22522.744569808507,-22522.744569808507,-22522.744569808507,0.0,0.0,0.0,129.76678788979189
2010-07-04,22672.105147758757,-554.3191170572575,30952.51790292736,22672.105147758757,22672.105147758757,-6070.420039093365,-6070.420039093365,-6070.420039093365,-6070.420039093365,-6070.420039093365,-6070.420039093365,0.0,0.0,0.0,16601.68510866539
2010-07-05,22691.698937819216,10145.01835949537,41524.31371505381,22691.698937819216,22691.698937819216,2735.1972647161842,2735.1972647161842,2735.1972647161842,2735.1972647161842,2735.1972647161842,2735.1972647161842,0.0,0.0,0.0,25426.8962025354
2010-07-06,22711.29272787967,16041.060021329084,46430.98835292206,22711.29272787967,22711.29272787967,8061.494245076038,8061.494245076038,8061.494245076038,8061.494245076038,8061.494245076038,8061.494245076038,0.0,0.0,0.0,30772.78697295571
2010-07-07,22730.88651794013,12312.126563890875,43493.286724422054,22730.88651794013,22730.88651794013,4702.881908642792,4702.881908642792,4702.881908642792,4702.881908642792,4702.881908642792,4702.881908642792,0.0,0.0,0.0,27433.768426582923
2010-07-08,22750.480308000584,19358.522463986603,49358.72751305545,22750.480308000584,22750.480308000584,11937.407009873756,11937.407009873756,11937.407009873756,11937.407009873756,11937.407009873756,11937.407009873756,0.0,0.0,0.0,34687.88731787434
2010-07-09,22770.074098061043,8354.520122583768,40190.18797247889,22770.074098061043,22770.074098061043,1156.1841806105679,1156.1841806105679,1156.1841806105679,1156.1841806105679,1156.1841806105679,1156.1841806105679,0.0,0.0,0.0,23926.258278671612
2010-07-10,22789.667888121498,-16171.449341270692,15512.817333173167,22789.667888121498,22789.667888121498,-22522.74456980136,-22522.74456980136,-22522.74456980136,-22522.74456980136,-22522.74456980136,-22522.74456980136,0.0,0.0,0.0,266.9233183201359
2010-07-11,22809.261678181956,-17.92631938316494,31353.269923981235,22809.261678181956,22809.261678181956,-6070.420039077953,-6070.420039077953,-6070.420039077953,-6070.420039077953,-6070.420039077953,-6070.420039077953,0.0,0.0,0.0,16738.841639104
2010-07-12,22828.85546824241,10524.14978675392,41871.62064889859,22828.85546824241,22828.85546824241,2735.197264714269,2735.197264714269,2735.197264714269,2735.197264714269,2735.197264714269,2735.197264714269,0.0,0.0,0.0,25564.05273295668
2010-07-13,22848.44925830287,14587.150656214184,45691.92761172704,22848.44925830287,22848.44925830287,8061.494245067699,8061.494245067699,8061.494245067699,8061.494245067699,8061.494245067699,8061.494245067699,0.0,0.0,0.0,30909.943503370567
2010-07-14,22868.043048363328,11524.736349486162,42760.827110956736,22868.043048363328,22868.043048363328,4702.881908666685,4702.881908666685,4702.881908666685,4702.881908666685,4702.881908666685,4702.881908666685,0.0,0.0,0.0,27570.924957030013
2010-07-15,22887.636838423783,19833.62045594527,50696.7937316379,22887.636838423783,22887.636838423783,11937.4070098698,11937.4070098698,11937.4070098698,11937.4070098698,11937.4070098698,11937.4070098698,0.0,0.0,0.0,34825.043848293586
2010-07-16,22907.230631486585,7047.91507201977,39646.942976275925,22907.230631486585,22907.230631486585,1156.1841805748986,1156.1841805748986,1156.1841805748986,1156.1841805748986,1156.1841805748986,1156.1841805748986,0.0,0.0,0.0,24063.414812061485
2010-07-17,22926.824424549384,-15241.695532871512,16939.944319756665,22926.824424549384,22926.824424549384,-22522.744569809456,-22522.744569809456,-22522.744569809456,-22522.744569809456,-22522.744569809456,-22522.744569809456,0.0,0.0,0.0,404.0798547399281
2010-07-18,22946.41821761218,1654.8626643514615,31879.647008461772,22946.41821761218,22946.41821761218,-6070.420039065645,-6070.420039065645,-6070.420039065645,-6070.420039065645,-6070.420039065645,-6070.420039065645,0.0,0.0,0.0,16875.998178546535
2010-07-19,22966.012010674982,9717.025205808446,41755.20446552399,22966.012010674982,22966.012010674982,2735.1972647067532,2735.1972647067532,2735.1972647067532,2735.1972647067532,2735.1972647067532,2735.1972647067532,0.0,0.0,0.0,25701.209275381734
2010-07-20,22985.60580373778,15028.162391016536,46902.17212070168,22985.60580373778,22985.60580373778,8061.494245069472,8061.494245069472,8061.494245069472,8061.494245069472,8061.494245069472,8061.494245069472,0.0,0.0,0.0,31047.100048807253
2010-07-21,23005.199596800576,12051.429590569252,43128.556322069264,23005.199596800576,23005.199596800576,4702.881908651087,4702.881908651087,4702.881908651087,4702.881908651087,4702.881908651087,4702.881908651087,0.0,0.0,0.0,27708.081505451664
2010-07-22,23024.793389863375,18873.49690523085,51614.148702588864,23024.793389863375,23024.793389863375,11937.407009862703,11937.407009862703,11937.407009862703,11937.407009862703,11937.407009862703,11937.407009862703,0.0,0.0,0.0,34962.200399726076
2010-07-23,23044.387182926173,7423.52817316764,39014.74875637581,23044.387182926173,23044.387182926173,1156.1841805392294,1156.1841805392294,1156.1841805392294,1156.1841805392294,1156.1841805392294,1156.1841805392294,0.0,0.0,0.0,24200.571363465402
2010-07-24,23063.980975988976,-15615.039633157068,15972.453595748257,23063.980975988976,23063.980975988976,-22522.744569817558,-22522.744569817558,-22522.744569817558,-22522.744569817558,-22522.744569817558,-22522.744569817558,0.0,0.0,0.0,541.2364061714179
2010-07-25,23083.57476905177,1294.8889213963805,33527.7634346728,23083.57476905177,23083.57476905177,-6070.420039125008,-6070.420039125008,-6070.420039125008,-6070.420039125008,-6070.420039125008,-6070.420039125008,0.0,0.0,0.0,17013.154729926762
2010-07-26,23103.16856211457,10511.095178401238,42537.073878139236,23103.16856211457,23103.16856211457,2735.1972647144885,2735.1972647144885,2735.1972647144885,2735.1972647144885,2735.1972647144885,2735.1972647144885,0.0,0.0,0.0,25838.36582682906
2010-07-27,23122.76235517737,14425.84511127971,47124.52483432604,23122.76235517737,23122.76235517737,8061.4942450816325,8061.4942450816325,8061.4942450816325,8061.4942450816325,8061.4942450816325,8061.4942450816325,0.0,0.0,0.0,31184.256600259003
2010-07-28,23142.35614824017,12749.833544403577,42785.02726276268,23142.35614824017,23142.35614824017,4702.881908662771,4702.881908662771,4702.881908662771,4702.881908662771,4702.881908662771,4702.881908662771,0.0,0.0,0.0,27845.23805690294
2010-07-29,23161.949941302966,19323.043159345365,51493.05597571281,23161.949941302966,23161.949941302966,11937.407009884273,11937.407009884273,11937.407009884273,11937.407009884273,11937.407009884273,11937.407009884273,0.0,0.0,0.0,35099.35695118724
2010-07-30,23181.543734365765,8901.99738913845,40976.46969970225,23181.543734365765,23181.543734365765,1156.1841805743245,1156.1841805743245,1156.1841805743245,1156.1841805743245,1156.1841805743245,1156.1841805743245,0.0,0.0,0.0,24337.72791494009
2010-07-31,23201.137527428564,-15056.942370706336,16920.981893870976,23201.137527428564,23201.137527428564,-22522.74456981291,-22522.74456981291,-22522.74456981291,-22522.74456981291,-22522.74456981291,-22522.74456981291,0.0,0.0,0.0,678.3929576156552
2010-08-01,23220.731320491363,611.2342839503937,32142.685191312576,23220.731320491363,23220.731320491363,-6070.4200391127015,-6070.4200391127015,-6070.4200391127015,-6070.4200391127015,-6070.4200391127015,-6070.4200391127015,0.0,0.0,0.0,17150.31128137866
2010-08-02,23240.325113554158,11231.995231784354,42221.000017039725,23240.325113554158,23240.325113554158,2735.197264722225,2735.197264722225,2735.197264722225,2735.197264722225,2735.197264722225,2735.197264722225,0.0,0.0,0.0,25975.522378276382
2010-08-03,23259.91890661696,14652.41984612173,47552.29704638803,23259.91890661696,23259.91890661696,8061.494245093792,8061.494245093792,8061.494245093792,8061.494245093792,8061.494245093792,8061.494245093792,0.0,0.0,0.0,31321.413151710753
2010-08-04,23279.51269967976,13147.291341295075,44329.77391970823,23279.51269967976,23279.51269967976,4702.881908674457,4702.881908674457,4702.881908674457,4702.881908674457,4702.881908674457,4702.881908674457,0.0,0.0,0.0,27982.394608354218
2010-08-05,23299.106492742558,19716.234030320862,50712.057823761475,23299.106492742558,23299.106492742558,11937.407009850083,11937.407009850083,11937.407009850083,11937.407009850083,11937.407009850083,11937.407009850083,0.0,0.0,0.0,35236.51350259264
2010-08-06,23318.700285805357,7829.182955540372,40699.53629495213,23318.700285805357,23318.700285805357,1156.1841805630233,1156.1841805630233,1156.1841805630233,1156.1841805630233,1156.1841805630233,1156.1841805630233,0.0,0.0,0.0,24474.88446636838
2010-08-07,23338.29407886816,-15872.177695407698,16230.54824617252,23338.29407886816,23338.29407886816,-22522.744569805764,-22522.744569805764,-22522.744569805764,-22522.744569805764,-22522.744569805764,-22522.744569805764,0.0,0.0,0.0,815.5495090623954
2010-08-08,23357.887872565552,3015.948234635044,32887.470334978345,23357.887872565552,23357.887872565552,-6070.420039097293,-6070.420039097293,-6070.420039097293,-6070.420039097293,-6070.420039097293,-6070.420039097293,0.0,0.0,0.0,17287.46783346826
2010-08-09,23377.48166626295,9301.477998284072,42079.93192828235,23377.48166626295,23377.48166626295,2735.1972647203047,2735.1972647203047,2735.1972647203047,2735.1972647203047,2735.1972647203047,2735.1972647203047,0.0,0.0,0.0,26112.678930983253
2010-08-10,23397.075459960346,15122.036258466573,47277.04560837761,23397.075459960346,23397.075459960346,8061.494245095563,8061.494245095563,8061.494245095563,8061.494245095563,8061.494245095563,8061.494245095563,0.0,0.0,0.0,31458.56970505591
2010-08-11,23416.669253657743,13291.251776446341,44113.272942320975,23416.669253657743,23416.669253657743,4702.881908655992,4702.881908655992,4702.881908655992,4702.881908655992,4702.881908655992,4702.881908655992,0.0,0.0,0.0,28119.551162313735
2010-08-12,23436.26304735514,20154.107497311,51018.89841665674,23436.26304735514,23436.26304735514,11937.407009871653,11937.407009871653,11937.407009871653,11937.407009871653,11937.407009871653,11937.407009871653,0.0,0.0,0.0,35373.670057226795
2010-08-13,23455.856841052533,9178.705777361887,41441.762033209925,23455.856841052533,23455.856841052533,1156.1841805517229,1156.1841805517229,1156.1841805517229,1156.1841805517229,1156.1841805517229,1156.1841805517229,0.0,0.0,0.0,24612.041021604255
2010-08-14,23475.45063474993,-14241.445729579236,17888.12583133471,23475.45063474993,23475.45063474993,-22522.74456979862,-22522.74456979862,-22522.74456979862,-22522.74456979862,-22522.74456979862,-22522.74456979862,0.0,0.0,0.0,952.7060649513114
2010-08-15,23495.04442844733,1766.1232610964782,33614.175023772994,23495.04442844733,23495.04442844733,-6070.420039125475,-6070.420039125475,-6070.420039125475,-6070.420039125475,-6070.420039125475,-6070.420039125475,0.0,0.0,0.0,17424.624389321856
2010-08-16,23514.638222144724,9985.521767671904,42796.33829368391,23514.638222144724,23514.638222144724,2735.1972647224443,2735.1972647224443,2735.1972647224443,2735.1972647224443,2735.1972647224443,2735.1972647224443,0.0,0.0,0.0,26249.835486867167
2010-08-17,23534.23201584212,16038.193002890559,47196.965663768526,23534.23201584212,23534.23201584212,8061.494245087228,8061.494245087228,8061.494245087228,8061.494245087228,8061.494245087228,8061.494245087228,0.0,0.0,0.0,31595.726260929347
2010-08-18,23553.825809539518,11064.759356250173,43357.070993209614,23553.825809539518,23553.825809539518,4702.881908667677,4702.881908667677,4702.881908667677,4702.881908667677,4702.881908667677,4702.881908667677,0.0,0.0,0.0,28256.707718207195
2010-08-19,23573.419603236915,20228.63496013962,51237.15189728713,23573.419603236915,23573.419603236915,11937.407009864559,11937.407009864559,11937.407009864559,11937.407009864559,11937.407009864559,11937.407009864559,0.0,0.0,0.0,35510.826613101475
2010-08-20,23593.01339693431,8537.571980664181,41575.56968451382,23593.01339693431,23593.01339693431,1156.1841805160532,1156.1841805160532,1156.1841805160532,1156.1841805160532,1156.1841805160532,1156.1841805160532,0.0,0.0,0.0,24749.197577450366
2010-08-21,23612.607190631705,-13553.111723027676,17883.371881829862,23612.607190631705,23612.607190631705,-22522.744569793973,-22522.744569793973,-22522.744569793973,-22522.744569793973,-22522.744569793973,-22522.744569793973,0.0,0.0,0.0,1089.8626208377318
2010-08-22,23632.2009843291,2065.915558907233,32994.03658699454,23632.2009843291,23632.2009843291,-6070.420039110066,-6070.420039110066,-6070.420039110066,-6070.420039110066,-6070.420039110066,-6070.420039110066,0.0,0.0,0.0,17561.780945219034
2010-08-23,23651.794778026502,9622.37631882853,42997.5302408187,23651.794778026502,23651.794778026502,2735.197264720528,2735.197264720528,2735.197264720528,2735.197264720528,2735.197264720528,2735.197264720528,0.0,0.0,0.0,26386.99204274703
2010-08-24,23671.388571723895,16136.547577671581,48493.632155802654,23671.388571723895,23671.388571723895,8061.494245078889,8061.494245078889,8061.494245078889,8061.494245078889,8061.494245078889,8061.494245078889,0.0,0.0,0.0,31732.882816802783
2010-08-25,23690.982365421292,11902.11619804295,43617.26522290745,23690.982365421292,23690.982365421292,4702.881908679362,4702.881908679362,4702.881908679362,4702.881908679362,4702.881908679362,4702.881908679362,0.0,0.0,0.0,28393.864274100655
2010-08-26,23710.57615911869,20629.78132890969,52218.28744173207,23710.57615911869,23710.57615911869,11937.407009887696,11937.407009887696,11937.407009887696,11937.407009887696,11937.407009887696,11937.407009887696,0.0,0.0,0.0,35647.98316900639
2010-08-27,23730.169952816086,7596.678628562109,39284.11855638125,23730.169952816086,23730.169952816086,1156.1841805755137,1156.1841805755137,1156.1841805755137,1156.1841805755137,1156.1841805755137,1156.1841805755137,0.0,0.0,0.0,24886.3541333916
2010-08-28,23749.763746513483,-13333.42745897826,17124.089872088014,23749.763746513483,23749.763746513483,-22522.744569819817,-22522.744569819817,-22522.744569819817,-22522.744569819817,-22522.744569819817,-22522.744569819817,0.0,0.0,0.0,1227.019176693666
2010-08-29,23769.357540210876,2232.916507400309,33711.96549244068,23769.357540210876,23769.357540210876,-6070.4200390946535,-6070.4200390946535,-6070.4200390946535,-6070.4200390946535,-6070.4200390946535,-6070.4200390946535,0.0,0.0,0.0,17698.937501116223
2010-08-30,23788.951333908273,10750.110929504,43884.06165579711,23788.951333908273,23788.951333908273,2735.1972647282614,2735.1972647282614,2735.1972647282614,2735.1972647282614,2735.1972647282614,2735.1972647282614,0.0,0.0,0.0,26524.148598636533
2010-08-31,23808.545124480024,16837.46459450979,48282.205896460815,23808.545124480024,23808.545124480024,8061.494245091053,8061.494245091053,8061.494245091053,8061.494245091053,8061.494245091053,8061.494245091053,0.0,0.0,0.0,31870.039369571077
2010-09-01,23828.13891505177,12769.13368882572,43956.3688982672,23828.13891505177,23828.13891505177,4702.88190864869,4702.88190864869,4702.88190864869,4702.88190864869,4702.88190864869,4702.88190864869,0.0,0.0,0.0,28531.020823700463
2010-09-02,23847.732705623523,19823.470312971265,52207.51718148297,23847.732705623523,23847.732705623523,11937.4070098806,11937.4070098806,11937.4070098806,11937.4070098806,11937.4070098806,11937.4070098806,0.0,0.0,0.0,35785.13971550412
2010-09-03,23867.326496195266,9805.196901652163,40643.552802237726,23867.326496195266,23867.326496195266,1156.1841805398456,1156.1841805398456,1156.1841805398456,1156.1841805398456,1156.1841805398456,1156.1841805398456,0.0,0.0,0.0,25023.510676735114
2010-09-04,23886.920286767017,-15128.58504948238,17830.65850962587,23886.920286767017,23886.920286767017,-22522.744569812665,-22522.744569812665,-22522.744569812665,-22522.744569812665,-22522.744569812665,-22522.744569812665,0.0,0.0,0.0,1364.1757169543525
2010-09-05,23906.51407733877,952.6142072126237,32967.869127192316,23906.51407733877,23906.51407733877,-6070.420039079244,-6070.420039079244,-6070.420039079244,-6070.420039079244,-6070.420039079244,-6070.420039079244,0.0,0.0,0.0,17836.094038259525
2010-09-06,23926.107867910516,11137.328148539735,42893.86119231391,23926.107867910516,23926.107867910516,2735.197264711096,2735.197264711096,2735.197264711096,2735.197264711096,2735.197264711096,2735.197264711096,0.0,0.0,0.0,26661.305132621612
2010-09-07,23945.701658482263,15941.530647928903,48433.45327081961,23945.701658482263,23945.701658482263,8061.494245072325,8061.494245072325,8061.494245072325,8061.494245072325,8061.494245072325,8061.494245072325,0.0,0.0,0.0,32007.195903554588
2010-09-08,23965.29544905401,13915.803990341912,44034.414728433265,23965.29544905401,23965.29544905401,4702.881908687657,4702.881908687657,4702.881908687657,4702.881908687657,4702.881908687657,4702.881908687657,0.0,0.0,0.0,28668.177357741668
2010-09-09,23984.88923962576,19655.816867978523,52502.79116906454,23984.88923962576,23984.88923962576,11937.407009873506,11937.407009873506,11937.407009873506,11937.407009873506,11937.407009873506,11937.407009873506,0.0,0.0,0.0,35922.29624949927
2010-09-10,24004.48303019751,10232.78405462794,40781.35029100147,24004.48303019751,24004.48303019751,1156.1841805285442,1156.1841805285442,1156.1841805285442,1156.1841805285442,1156.1841805285442,1156.1841805285442,0.0,0.0,0.0,25160.667210726053
2010-09-11,24024.076820769256,-12843.890192357112,17690.26140257109,24024.076820769256,24024.076820769256,-22522.744569792776,-22522.744569792776,-22522.744569792776,-22522.744569792776,-22522.744569792776,-22522.744569792776,0.0,0.0,0.0,1501.3322509764803
2010-09-12,24043.670611341004,2666.475698668263,32921.46707109976,24043.670611341004,24043.670611341004,-6070.420039107429,-6070.420039107429,-6070.420039107429,-6070.420039107429,-6070.420039107429,-6070.420039107429,0.0,0.0,0.0,17973.250572233574
2010-09-13,24063.264401912755,10508.419551110466,43060.92842071078,24063.264401912755,24063.264401912755,2735.1972647188304,2735.1972647188304,2735.1972647188304,2735.1972647188304,2735.1972647188304,2735.1972647188304,0.0,0.0,0.0,26798.461666631585
2010-09-14,24082.858192484502,16239.13249877537,49348.57189073357,24082.858192484502,24082.858192484502,8061.494245094593,8061.494245094593,8061.494245094593,8061.494245094593,8061.494245094593,8061.494245094593,0.0,0.0,0.0,32144.352437579095
2010-09-15,24102.451983056253,13703.56644223089,45465.09809051255,24102.451983056253,24102.451983056253,4702.881908672059,4702.881908672059,4702.881908672059,4702.881908672059,4702.881908672059,4702.881908672059,0.0,0.0,0.0,28805.33389172831
2010-09-16,24122.045773628,20804.99210119355,52068.59318210633,24122.045773628,24122.045773628,11937.407009866412,11937.407009866412,11937.407009866412,11937.407009866412,11937.407009866412,11937.407009866412,0.0,0.0,0.0,36059.45278349442
2010-09-17,24141.63956419975,9227.5926251757,41158.3816216199,24141.63956419975,24141.63956419975,1156.184180539271,1156.184180539271,1156.184180539271,1156.184180539271,1156.184180539271,1156.184180539271,0.0,0.0,0.0,25297.823744739024
2010-09-18,24161.233354771495,-13129.811589552106,17795.112510604005,24161.233354771495,24161.233354771495,-22522.744569800878,-22522.744569800878,-22522.744569800878,-22522.744569800878,-22522.744569800878,-22522.744569800878,0.0,0.0,0.0,1638.4887849706174
2010-09-19,24180.827145343246,1542.85127537635,33098.01383326071,24180.827145343246,24180.827145343246,-6070.420039088914,-6070.420039088914,-6070.420039088914,-6070.420039088914,-6070.420039088914,-6070.420039088914,0.0,0.0,0.0,18110.407106254333
2010-09-20,24200.420935914997,10313.562608746044,42864.355149568444,24200.420935914997,24200.420935914997,2735.1972647265648,2735.1972647265648,2735.1972647265648,2735.1972647265648,2735.1972647265648,2735.1972647265648,0.0,0.0,0.0,26935.618200641562
2010-09-21,24220.014726486745,15501.11490353218,47556.16985542712,24220.014726486745,24220.014726486745,8061.494245065761,8061.494245065761,8061.494245065761,8061.494245065761,8061.494245065761,8061.494245065761,0.0,0.0,0.0,32281.508971552506
2010-09-22,24231.860480786978,13976.051972711273,45231.95726529437,24231.860480786978,24231.860480786978,4702.881908641388,4702.881908641388,4702.881908641388,4702.881908641388,4702.881908641388,4702.881908641388,0.0,0.0,0.0,28934.742389428364
2010-09-23,24243.70623508721,21478.056449349668,52195.28935596288,24243.70623508721,24243.70623508721,11937.40700988955,11937.40700988955,11937.40700988955,11937.40700988955,11937.40700988955,11937.40700988955,0.0,0.0,0.0,36181.11324497676
2010-09-24,24255.551989387444,8726.214663506802,41534.9348504664,24255.551989387444,24255.551989387444,1156.1841805987326,1156.1841805987326,1156.1841805987326,1156.1841805987326,1156.1841805987326,1156.1841805987326,0.0,0.0,0.0,25411.736169986176
2010-09-25,24267.397743687678,-13861.468849986628,18123.498028647202,24267.397743687678,24267.397743687678,-22522.74456979373,-22522.74456979373,-22522.74456979373,-22522.74456979373,-22522.74456979373,-22522.74456979373,0.0,0.0,0.0,1744.6531738939484
2010-09-26,24279.243497987914,2960.9727849775454,33865.4187971868,24279.243497987914,24279.243497987914,-6070.420039076607,-6070.420039076607,-6070.420039076607,-6070.420039076607,-6070.420039076607,-6070.420039076607,0.0,0.0,0.0,18208.823458911305
2010-09-27,24291.089252288148,10966.137416284628,42403.938889102195,24291.089252288148,24291.089252288148,2735.1972647343,2735.1972647343,2735.1972647343,2735.1972647343,2735.1972647343,2735.1972647343,0.0,0.0,0.0,27026.286517022447
